SeriesInstanceUID,prediction
1.3.46.670589.11.10042.5.0.3972.2024031915324742835,0
1.3.46.670589.11.10042.5.0.3972.2024031915514470129,0
1.3.46.670589.11.10042.5.0.3972.2024031915524139130,0
1.3.46.670589.11.10042.5.0.3972.2024031915534140161,0
1.3.46.670589.11.10042.5.0.3972.2024031916101325437,0
1.3.46.670589.11.10042.5.0.3972.2024031916110976438,0
1.3.46.670589.11.10042.5.0.3972.2024031916121014469,0
1.3.46.670589.11.10042.5.0.5556.2024030120082743070,0
1.3.46.670589.11.10042.5.0.5556.2024030120072004037,0
1.3.46.670589.11.10042.5.0.5556.2024030120062242036,0
1.3.46.670589.11.10042.5.0.5556.2024030120383485643,0
1.3.46.670589.11.10042.5.0.5556.2024030120372750610,0
1.3.46.670589.11.10042.5.0.5556.2024030120362993609,0
1.3.46.670589.11.10042.5.0.5556.2024030120492034832,0
1.3.46.670589.11.10042.5.0.5556.2024030120470301796,0
1.3.46.670589.11.10042.5.0.5556.2024030120480634797,0
1.3.46.670589.11.10042.5.0.5556.2024030121383790577,0
1.3.46.670589.11.10042.5.0.5556.2024030121413304698,0
1.3.46.670589.11.10042.5.0.5556.2024030121423303723,0
1.3.46.670589.11.10042.5.0.5556.2024030121492875833,0
1.3.46.670589.11.10042.5.0.5556.2024030121530864981,0
1.3.46.670589.11.10042.5.0.5556.2024030121541237007,0
1.3.46.670589.11.10042.5.0.5556.2024030202085287835,0
1.3.46.670589.11.10042.5.0.5556.2024030202120231958,0
1.3.46.670589.11.10042.5.0.5556.2024030202133501983,0
1.3.46.670589.11.10042.5.0.6580.2024020806343212735,0
1.3.46.670589.11.10042.5.0.6580.2024020806324343703,0
1.3.46.670589.11.10042.5.0.6580.2024020806332790704,0
1.3.46.670589.11.10042.5.0.6580.2024020807402862706,0
1.3.46.670589.11.10042.5.0.6580.2024020807410962707,0
1.3.46.670589.11.10042.5.0.6580.2024020807420962738,0
1.3.46.670589.11.10042.5.0.6580.2024020808545593809,0
1.3.46.670589.11.10042.5.0.6580.2024020808553685810,0
1.3.46.670589.11.10042.5.0.6580.2024020808563656841,0
1.3.46.670589.11.10042.5.0.6580.2024020813031081289,0
1.3.46.670589.11.10042.5.0.6580.2024020813022507288,0
1.3.46.670589.11.10042.5.0.6580.2024020813041479320,0
1.3.46.670589.11.10042.5.0.6580.2024020813130668443,0
1.3.46.670589.11.10042.5.0.6580.2024020813122190442,0
1.3.46.670589.11.10042.5.0.6580.2024020813141087474,0
1.3.46.670589.11.10042.5.0.6580.2024020820531951222,1
1.3.46.670589.11.10042.5.0.6580.2024020820553896254,1
1.3.46.670589.11.10042.5.0.6580.2024020820541501223,1
1.3.46.670589.11.10042.5.0.6580.2024020900353234126,0
1.3.46.670589.11.10042.5.0.6580.2024020900340832095,0
1.3.46.670589.11.10042.5.0.6580.2024020900331293094,0
1.3.46.670589.11.10042.5.0.8184.2024011406523451667,0
1.3.46.670589.11.10042.5.0.8184.2024011406542281699,0
1.3.46.670589.11.10042.5.0.8184.2024011406531923668,0
1.3.46.670589.11.10042.5.0.8184.2024011407300743272,0
1.3.46.670589.11.10042.5.0.8184.2024011407282698240,0
1.3.46.670589.11.10042.5.0.8184.2024011407290779241,0
1.3.46.670589.11.10042.5.0.8184.2024011409232417757,0
1.3.46.670589.11.10042.5.0.8184.2024011409250504789,0
1.3.46.670589.11.10042.5.0.8184.2024011409240510758,0
1.3.46.670589.11.10042.5.0.8184.2024011409360981086,0
1.3.46.670589.11.10042.5.0.8184.2024011409371323117,0
1.3.46.670589.11.10042.5.0.8184.2024011409352529085,0
1.3.46.670589.11.10042.5.0.8184.2024011410093917744,1
1.3.46.670589.11.10042.5.0.8184.2024011410112785776,1
1.3.46.670589.11.10042.5.0.8184.2024011410102381745,1
1.3.46.670589.11.10042.5.0.8184.2024011410430106376,0
1.3.46.670589.11.10042.5.0.8184.2024011410434554377,0
1.3.46.670589.11.10042.5.0.8184.2024011410444892408,0
1.3.46.670589.11.10042.5.0.5780.2024031506564198775,0
1.3.46.670589.11.10042.5.0.5780.2024031506572553776,0
1.3.46.670589.11.10042.5.0.5780.2024031506585098807,0
1.3.46.670589.11.10042.5.0.5780.2024031508443798149,0
1.3.46.670589.11.10042.5.0.5780.2024031508451889150,0
1.3.46.670589.11.10042.5.0.5780.2024031508462639181,0
1.3.46.670589.11.10042.5.0.5780.2024031509295584135,0
1.3.46.670589.11.10042.5.0.5780.2024031509280743103,0
1.3.46.670589.11.10042.5.0.5780.2024031509284843104,0
1.3.46.670589.11.10042.5.0.5780.2024031509385942378,0
1.3.46.670589.11.10042.5.0.5780.2024031509371103346,0
1.3.46.670589.11.10042.5.0.5780.2024031509375203347,0
1.3.46.670589.11.10042.5.0.5780.2024031513134389995,0
1.3.46.670589.11.10042.5.0.5780.2024031513160321027,0
1.3.46.670589.11.10042.5.0.5780.2024031513143921996,0
1.3.46.670589.11.10042.5.0.5780.2024031513223440150,0
1.3.46.670589.11.10042.5.0.5780.2024031513215353149,0
1.3.46.670589.11.10042.5.0.5780.2024031513234173181,0
1.3.46.670589.11.10042.5.0.5780.2024031513305926392,1
1.3.46.670589.11.10042.5.0.5780.2024031513314025393,1
1.3.46.670589.11.10042.5.0.5780.2024031513335617449,1
1.3.46.670589.11.10042.5.0.5780.2024031515473079952,0
1.3.46.670589.11.10042.5.0.5780.2024031515482801953,0
1.3.46.670589.11.10042.5.0.5780.2024031515493560986,0
1.3.46.670589.11.10042.5.0.5780.2024031518341550605,0
1.3.46.670589.11.10042.5.0.5780.2024031518352278638,0
1.3.46.670589.11.10042.5.0.5780.2024031518331815604,0
1.3.46.670589.11.10042.5.0.5780.2024031520063304411,0
1.3.46.670589.11.10042.5.0.5780.2024031520073048412,0
1.3.46.670589.11.10042.5.0.5780.2024031520083784445,0
1.3.46.670589.11.10042.5.0.5780.2024031521240625718,0
1.3.46.670589.11.10042.5.0.5780.2024031521211264659,0
1.3.46.670589.11.10042.5.0.5780.2024031521230270686,0
1.3.46.670589.11.10042.5.0.5780.2024031523310351666,0
1.3.46.670589.11.10042.5.0.5780.2024031523300317641,0
1.3.46.670589.11.10042.5.0.5780.2024031523281906609,0
1.3.46.670589.11.10042.5.0.5548.2024010319045215864,0
1.3.46.670589.11.10042.5.0.5548.2024010319074475986,0
1.3.46.670589.11.10042.5.0.5548.2024010319061937890,0
1.3.46.670589.11.10042.5.0.5548.2024010321093318839,1
1.3.46.670589.11.10042.5.0.5548.2024010321081239806,1
1.3.46.670589.11.10042.5.0.5548.2024010321072695805,1
1.3.46.670589.11.10042.5.0.5548.2024010322140109768,0
1.3.46.670589.11.10042.5.0.5548.2024010322124009735,0
1.3.46.670589.11.10042.5.0.5548.2024010322115431734,0
1.3.46.670589.11.10042.5.0.5548.2024010322491159349,0
1.3.46.670589.11.10042.5.0.5548.2024010322483165348,0
1.3.46.670589.11.10042.5.0.5548.2024010322504384382,0
1.3.46.670589.11.10042.5.0.6596.2024022006220906012,0
1.3.46.670589.11.10042.5.0.6596.2024022006230442013,0
1.3.46.670589.11.10042.5.0.6596.2024022006240467044,0
1.3.46.670589.11.10042.5.0.6596.2024022007315495145,0
1.3.46.670589.11.10042.5.0.6596.2024022007325010146,0
1.3.46.670589.11.10042.5.0.6596.2024022007335056177,0
1.3.46.670589.11.10042.5.0.6596.2024022009331653954,0
1.3.46.670589.11.10042.5.0.6596.2024022009312121922,0
1.3.46.670589.11.10042.5.0.6596.2024022009321651923,0
1.3.46.670589.11.10042.5.0.6596.2024022009494253230,0
1.3.46.670589.11.10042.5.0.6596.2024022009503787231,0
1.3.46.670589.11.10042.5.0.6596.2024022009513795262,0
1.3.46.670589.11.10042.5.0.6596.2024022010011198385,0
1.3.46.670589.11.10042.5.0.6596.2024022010021225416,0
1.3.46.670589.11.10042.5.0.6596.2024022010001671384,0
1.3.46.670589.11.10042.5.0.6596.2024022011584543903,0
1.3.46.670589.11.10042.5.0.6596.2024022011594179904,0
1.3.46.670589.11.10042.5.0.6596.2024022012004204935,0
1.3.46.670589.11.10042.5.0.6596.2024022012083448058,0
1.3.46.670589.11.10042.5.0.6596.2024022012093467089,0
1.3.46.670589.11.10042.5.0.6596.2024022012073937057,0
1.3.46.670589.11.10042.5.0.6596.2024022014194029564,0
1.3.46.670589.11.10042.5.0.6596.2024022014202495565,0
1.3.46.670589.11.10042.5.0.6596.2024022014212878596,0
1.3.46.670589.11.10042.5.0.6596.2024022014374331097,0
1.3.46.670589.11.10042.5.0.6596.2024022014382823146,0
1.3.46.670589.11.10042.5.0.6596.2024022014393264177,0
1.3.46.670589.11.10042.5.0.6596.2024022014490223385,0
1.3.46.670589.11.10042.5.0.6596.2024022014500575416,0
1.3.46.670589.11.10042.5.0.6596.2024022014481751384,0
1.3.46.670589.11.10042.5.0.6596.2024022014582285623,0
1.3.46.670589.11.10042.5.0.6596.2024022014590746624,0
1.3.46.670589.11.10042.5.0.6596.2024022015001134655,0
1.3.46.670589.11.10042.5.0.6596.2024022017432710225,0
1.3.46.670589.11.10042.5.0.6596.2024022017412689169,0
1.3.46.670589.11.10042.5.0.6596.2024022017404212168,0
1.3.46.670589.11.10042.5.0.6596.2024022019431976174,0
1.3.46.670589.11.10042.5.0.6596.2024022019421604143,0
1.3.46.670589.11.10042.5.0.6596.2024022019413026142,0
1.3.46.670589.11.10042.5.0.6596.2024022019515306328,0
1.3.46.670589.11.10042.5.0.6596.2024022019504934297,0
1.3.46.670589.11.10042.5.0.6596.2024022019500460296,0
1.3.46.670589.11.10042.5.0.6596.2024022020151612676,0
1.3.46.670589.11.10042.5.0.6596.2024022020115579598,0
1.3.46.670589.11.10042.5.0.6596.2024022020110945597,0
1.3.46.670589.11.10042.5.0.6596.2024022020235190806,0
1.3.46.670589.11.10042.5.0.6596.2024022020230560805,0
1.3.46.670589.11.10042.5.0.6596.2024022020251904839,0
1.3.46.670589.11.10042.5.0.6596.2024022021024067415,0
1.3.46.670589.11.10042.5.0.6596.2024022021032692434,0
1.3.46.670589.11.10042.5.0.6596.2024022021045400467,0
1.3.46.670589.11.10042.5.0.6596.2024022021341273898,0
1.3.46.670589.11.10042.5.0.6596.2024022021374276992,0
1.3.46.670589.11.10042.5.0.6596.2024022021361006967,0
1.3.46.670589.11.10042.5.0.6596.2024022021451018114,0
1.3.46.670589.11.10042.5.0.6596.2024022021455998115,0
1.3.46.670589.11.10042.5.0.6596.2024022021473278148,0
1.3.46.670589.11.10042.5.0.6596.2024022104011917293,0
1.3.46.670589.11.10042.5.0.6596.2024022104031060407,0
1.3.46.670589.11.10042.5.0.6596.2024022104041131438,0
1.3.46.670589.11.10042.5.0.2852.2024022710342306415,0
1.3.46.670589.11.10042.5.0.2852.2024022710324115383,0
1.3.46.670589.11.10042.5.0.2852.2024022710332014384,0
1.3.46.670589.11.10042.5.0.2852.2024022713084032287,0
1.3.46.670589.11.10042.5.0.2852.2024022713073742256,0
1.3.46.670589.11.10042.5.0.2852.2024022713065909255,0
1.3.46.670589.11.10042.5.0.2852.2024022714593707913,0
1.3.46.670589.11.10042.5.0.2852.2024022714581612880,0
1.3.46.670589.11.10042.5.0.2852.2024022714573039879,0
1.3.46.670589.11.10042.5.0.2852.2024022718013704101,0
1.3.46.670589.11.10042.5.0.2852.2024022718032279135,0
1.3.46.670589.11.10042.5.0.2852.2024022718044389162,0
1.3.46.670589.11.10042.5.0.2852.2024022722443156913,0
1.3.46.670589.11.10042.5.0.2852.2024022722430464882,0
1.3.46.670589.11.10042.5.0.2852.2024022722395651766,0
1.3.46.670589.11.10042.5.0.2852.2024022800165881175,0
1.3.46.670589.11.10042.5.0.2852.2024022800151457143,0
1.3.46.670589.11.10042.5.0.2852.2024022800175865200,0
1.3.46.670589.11.10042.5.0.4776.2024021609143890629,0
1.3.46.670589.11.10042.5.0.4776.2024021609134351628,0
1.3.46.670589.11.10042.5.0.4776.2024021609160273660,0
1.3.46.670589.11.10042.5.0.4776.2024021611571285385,0
1.3.46.670589.11.10042.5.0.4776.2024021611554871354,0
1.3.46.670589.11.10042.5.0.4776.2024021611545315353,0
1.3.46.670589.11.10042.5.0.4776.2024021612054101535,0
1.3.46.670589.11.10042.5.0.4776.2024021612041684504,0
1.3.46.670589.11.10042.5.0.4776.2024021612032132503,0
1.3.46.670589.11.10042.5.0.4776.2024021612311887982,0
1.3.46.670589.11.10042.5.0.4776.2024021612302326981,0
1.3.46.670589.11.10042.5.0.4776.2024021612324301013,0
1.3.46.670589.11.10042.5.0.4776.2024021612412550157,0
1.3.46.670589.11.10042.5.0.4776.2024021612423976206,0
1.3.46.670589.11.10042.5.0.4776.2024021612402987156,0
1.3.46.670589.11.10042.5.0.4776.2024021613343525979,0
1.3.46.670589.11.10042.5.0.4776.2024021613331009948,0
1.3.46.670589.11.10042.5.0.4776.2024021613322635947,0
1.3.46.670589.11.10042.5.0.4776.2024021615485014944,0
1.3.46.670589.11.10042.5.0.4776.2024021615500950977,0
1.3.46.670589.11.10042.5.0.4776.2024021615475260943,0
1.3.46.670589.11.10042.5.0.4776.2024021616541207186,0
1.3.46.670589.11.10042.5.0.4776.2024021616515581152,0
1.3.46.670589.11.10042.5.0.4776.2024021616525287153,0
1.3.46.670589.11.10042.5.0.4776.2024021621055300666,0
1.3.46.670589.11.10042.5.0.4776.2024021621080556700,0
1.3.46.670589.11.10042.5.0.4776.2024021621063840667,0
1.3.46.670589.11.10042.5.0.4776.2024021700350915492,0
1.3.46.670589.11.10042.5.0.4776.2024021700355443493,0
1.3.46.670589.11.10042.5.0.4776.2024021700372184526,0
1.3.46.670589.11.10042.5.0.4776.2024021702085209630,0
1.3.46.670589.11.10042.5.0.4776.2024021702105045664,0
1.3.46.670589.11.10042.5.0.4776.2024021702122307689,0
1.3.46.670589.11.10042.5.0.7756.2023121411550920619,1
1.3.46.670589.11.10042.5.0.7756.2023121411560978644,1
1.3.46.670589.11.10042.5.0.7756.2023121411542853588,1
1.3.46.670589.11.10042.5.0.7756.2023121413182334443,0
1.3.46.670589.11.10042.5.0.7756.2023121413171957412,0
1.3.46.670589.11.10042.5.0.7756.2023121413163492411,0
1.3.46.670589.11.10042.5.0.7756.2023121417264684096,0
1.3.46.670589.11.10042.5.0.7756.2023121417252275065,0
1.3.46.670589.11.10042.5.0.7756.2023121417242746064,0
1.3.46.670589.11.10042.5.0.7756.2023121417345950250,0
1.3.46.670589.11.10042.5.0.7756.2023121417373448299,0
1.3.46.670589.11.10042.5.0.7756.2023121417325426218,0
1.3.46.670589.11.10042.5.0.7756.2023121417433945415,0
1.3.46.670589.11.10042.5.0.7756.2023121417442296416,0
1.3.46.670589.11.10042.5.0.7756.2023121417453765465,0
1.3.46.670589.11.10042.5.0.7756.2023121500215857316,0
1.3.46.670589.11.10042.5.0.7756.2023121500224793317,0
1.3.46.670589.11.10042.5.0.7756.2023121500242618350,0
1.3.46.670589.11.10042.5.0.7756.2023121501512698684,0
1.3.46.670589.11.10042.5.0.7756.2023121501520773685,0
1.3.46.670589.11.10042.5.0.7756.2023121501530789716,0
1.3.46.670589.11.10042.5.0.1412.2024020407191087229,0
1.3.46.670589.11.10042.5.0.1412.2024020407201145260,0
1.3.46.670589.11.10042.5.0.1412.2024020407181318228,0
1.3.46.670589.11.10042.5.0.1412.2024020409313745954,1
1.3.46.670589.11.10042.5.0.1412.2024020409323845985,1
1.3.46.670589.11.10042.5.0.1412.2024020409304234953,1
1.3.46.670589.11.10042.5.0.1412.2024020409533565254,0
1.3.46.670589.11.10042.5.0.1412.2024020409505437210,0
1.3.46.670589.11.10042.5.0.1412.2024020409485859178,0
1.3.46.670589.11.10042.5.0.1412.2024020410310710773,0
1.3.46.670589.11.10042.5.0.1412.2024020410184062628,0
1.3.46.670589.11.10042.5.0.1412.2024020410193570629,0
1.3.46.670589.11.10042.5.0.1412.2024020410354018837,0
1.3.46.670589.11.10042.5.0.1412.2024020410363517838,0
1.3.46.670589.11.10042.5.0.1412.2024020410373532869,0
1.3.46.670589.11.10042.5.0.1412.2024020410064464435,1
1.3.46.670589.11.10042.5.0.1412.2024020410054434404,1
1.3.46.670589.11.10042.5.0.1412.2024020410044892403,1
1.3.46.670589.11.10042.5.0.1412.2024020411145784473,0
1.3.46.670589.11.10042.5.0.1412.2024020411130262441,0
1.3.46.670589.11.10042.5.0.1412.2024020411135762442,0
1.3.46.670589.11.10042.5.0.1412.2024020411294960681,0
1.3.46.670589.11.10042.5.0.1412.2024020411304959712,0
1.3.46.670589.11.10042.5.0.1412.2024020411285432680,0
1.3.46.670589.11.10042.5.0.1412.2024020411461792906,1
1.3.46.670589.11.10042.5.0.1412.2024020411471795937,1
1.3.46.670589.11.10042.5.0.1412.2024020411452268905,1
1.3.46.670589.11.10042.5.0.1412.2024020413153195269,0
1.3.46.670589.11.10042.5.0.1412.2024020413054543880,0
1.3.46.670589.11.10042.5.0.1412.2024020413143203137,0
1.3.46.670589.11.10042.5.0.1412.2024020413463695598,0
1.3.46.670589.11.10042.5.0.1412.2024020413441342542,0
1.3.46.670589.11.10042.5.0.1412.2024020413431826541,0
1.3.46.670589.11.10042.5.0.1412.2024020416234187709,0
1.3.46.670589.11.10042.5.0.1412.2024020416224192678,0
1.3.46.670589.11.10042.5.0.1412.2024020416214676677,0
1.3.46.670589.11.10042.5.0.1412.2024020416381764934,1
1.3.46.670589.11.10042.5.0.1412.2024020416371723903,1
1.3.46.670589.11.10042.5.0.1412.2024020416362210902,1
1.3.46.670589.11.10042.5.0.1412.2024020419171073174,0
1.3.46.670589.11.10042.5.0.1412.2024020419161542173,0
1.3.46.670589.11.10042.5.0.1412.2024020419181085205,0
1.3.46.670589.11.10042.5.0.1412.2024020420194807965,0
1.3.46.670589.11.10042.5.0.1412.2024020420203326966,0
1.3.46.670589.11.10042.5.0.1412.2024020420220046000,0
1.3.46.670589.11.10042.5.0.1412.2024020420421573432,0
1.3.46.670589.11.10042.5.0.1412.2024020420404828388,0
1.3.46.670589.11.10042.5.0.1412.2024020420400292387,0
1.3.46.670589.11.10042.5.0.1412.2024020422491579325,0
1.3.46.670589.11.10042.5.0.1412.2024020422495662326,0
1.3.46.670589.11.10042.5.0.1412.2024020422505723361,0
1.3.46.670589.11.10042.5.0.1412.2024020423004768529,0
1.3.46.670589.11.10042.5.0.1412.2024020423013284530,0
1.3.46.670589.11.10042.5.0.1412.2024020423025985564,0
1.3.46.670589.11.10042.5.0.1412.2024020423331323986,0
1.3.46.670589.11.10042.5.0.1412.2024020423340275987,0
1.3.46.670589.11.10042.5.0.1412.2024020423353526020,0
1.3.46.670589.11.10042.5.0.1412.2024020423472143290,0
1.3.46.670589.11.10042.5.0.1412.2024020423500535342,0
1.3.46.670589.11.10042.5.0.1412.2024020423453201229,0
1.3.46.670589.11.10042.5.0.1412.2024020500470550266,0
1.3.46.670589.11.10042.5.0.1412.2024020500453845239,0
1.3.46.670589.11.10042.5.0.1412.2024020500445581208,0
1.3.46.670589.11.10042.5.0.1412.2024020501340187123,0
1.3.46.670589.11.10042.5.0.1412.2024020501330181098,0
1.3.46.670589.11.10042.5.0.1412.2024020501321985067,0
1.3.46.670589.11.10042.5.0.1412.2024020503271526729,1
1.3.46.670589.11.10042.5.0.1412.2024020503261514695,0
1.3.46.670589.11.10042.5.0.1412.2024020503253434694,1
1.3.46.670589.11.10042.5.0.6596.2024012207534301150,0
1.3.46.670589.11.10042.5.0.6596.2024012207544471151,0
1.3.46.670589.11.10042.5.0.6596.2024012207552276182,0
1.3.46.670589.11.10042.5.0.6596.2024012210583957649,1
1.3.46.670589.11.10042.5.0.6596.2024012210592143650,1
1.3.46.670589.11.10042.5.0.6596.2024012211002870681,1
1.3.46.670589.11.10042.5.0.6596.2024012211162007995,0
1.3.46.670589.11.10042.5.0.6596.2024012211143125963,0
1.3.46.670589.11.10042.5.0.6596.2024012211151298964,0
1.3.46.670589.11.10042.5.0.6596.2024012215524537180,0
1.3.46.670589.11.10042.5.0.6596.2024012215532540181,0
1.3.46.670589.11.10042.5.0.6596.2024012215545768214,0
1.3.46.670589.11.10042.5.0.6596.2024012216473839101,1
1.3.46.670589.11.10042.5.0.6596.2024012216482393102,1
1.3.46.670589.11.10042.5.0.6596.2024012216504490162,1
1.3.46.670589.11.10042.5.0.6596.2024012217525406241,0
1.3.46.670589.11.10042.5.0.6596.2024012217513323208,0
1.3.46.670589.11.10042.5.0.6596.2024012217504753207,0
1.3.46.670589.11.10042.5.0.6596.2024012218002779456,0
1.3.46.670589.11.10042.5.0.6596.2024012218011309457,0
1.3.46.670589.11.10042.5.0.6596.2024012218023418490,0
1.3.46.670589.11.10042.5.0.6596.2024012301073325042,0
1.3.46.670589.11.10042.5.0.6596.2024012301081870043,0
1.3.46.670589.11.10042.5.0.6596.2024012301093956076,0
1.3.46.670589.11.10042.5.0.6596.2024012301413035662,0
1.3.46.670589.11.10042.5.0.6596.2024012301400484631,0
1.3.46.670589.11.10042.5.0.6596.2024012301392842630,0
1.3.46.670589.11.10042.5.0.6596.2024012301470223782,0
1.3.46.670589.11.10042.5.0.6596.2024012301474228783,0
1.3.46.670589.11.10042.5.0.6596.2024012301491445816,0
1.3.46.670589.11.10042.5.0.1680.2024031212151250210,0
1.3.46.670589.11.10042.5.0.1680.2024031212155451261,0
1.3.46.670589.11.10042.5.0.1680.2024031212170196292,0
1.3.46.670589.11.10042.5.0.1680.2024031212502262931,0
1.3.46.670589.11.10042.5.0.1680.2024031212494418930,0
1.3.46.670589.11.10042.5.0.1680.2024031212512521962,0
1.3.46.670589.11.10042.5.0.1680.2024031216253732631,0
1.3.46.670589.11.10042.5.0.1680.2024031216241645598,0
1.3.46.670589.11.10042.5.0.1680.2024031216233089597,0
1.3.46.670589.11.10042.5.0.1680.2024031216565971258,1
1.3.46.670589.11.10042.5.0.1680.2024031216582282292,1
1.3.46.670589.11.10042.5.0.1680.2024031216594378319,1
1.3.46.670589.11.10042.5.0.5468.2024020207553445281,1
1.3.46.670589.11.10042.5.0.5468.2024020207565851312,1
1.3.46.670589.11.10042.5.0.5468.2024020207543892280,1
1.3.46.670589.11.10042.5.0.5468.2024020208045140519,0
1.3.46.670589.11.10042.5.0.5468.2024020208053498520,0
1.3.46.670589.11.10042.5.0.5468.2024020208070025551,0
1.3.46.670589.11.10042.5.0.5468.2024020208295450872,0
1.3.46.670589.11.10042.5.0.5468.2024020208274582840,0
1.3.46.670589.11.10042.5.0.5468.2024020208282931841,0
1.3.46.670589.11.10042.5.0.5468.2024020209001557425,0
1.3.46.670589.11.10042.5.0.5468.2024020208585168394,0
1.3.46.670589.11.10042.5.0.5468.2024020208575601393,0
1.3.46.670589.11.10042.5.0.5468.2024020211374398971,0
1.3.46.670589.11.10042.5.0.5468.2024020211383951972,0
1.3.46.670589.11.10042.5.0.5468.2024020211400350003,0
1.3.46.670589.11.10042.5.0.5468.2024020212044931403,0
1.3.46.670589.11.10042.5.0.5468.2024020212054682404,0
1.3.46.670589.11.10042.5.0.5468.2024020212071096435,0
1.3.46.670589.11.10042.5.0.5468.2024020212143898646,0
1.3.46.670589.11.10042.5.0.5468.2024020212153459647,0
1.3.46.670589.11.10042.5.0.5468.2024020212170082678,0
1.3.46.670589.11.10042.5.0.5468.2024020212383876990,0
1.3.46.670589.11.10042.5.0.5468.2024020212361953958,0
1.3.46.670589.11.10042.5.0.5468.2024020212371487959,0
1.3.46.670589.11.10042.5.0.5468.2024020221303031199,0
1.3.46.670589.11.10042.5.0.5468.2024020221293301198,0
1.3.46.670589.11.10042.5.0.5468.2024020221314964232,0
1.3.46.670589.11.10042.5.0.5468.2024020223232153756,0
1.3.46.670589.11.10042.5.0.5468.2024020223215428723,0
1.3.46.670589.11.10042.5.0.5468.2024020223210679722,0
1.3.46.670589.11.10042.5.0.5468.2024020223322884904,0
1.3.46.670589.11.10042.5.0.5468.2024020223350681968,0
1.3.46.670589.11.10042.5.0.5468.2024020223313915903,0
1.3.46.670589.11.10042.5.0.6596.2024012006110756898,0
1.3.46.670589.11.10042.5.0.6596.2024012006131776924,0
1.3.46.670589.11.10042.5.0.6596.2024012006141765019,0
1.3.46.670589.11.10042.5.0.6596.2024012006333809302,1
1.3.46.670589.11.10042.5.0.6596.2024012006343806333,1
1.3.46.670589.11.10042.5.0.6596.2024012006324303301,1
1.3.46.670589.11.10042.5.0.6596.2024012009472717952,0
1.3.46.670589.11.10042.5.0.6596.2024012009482220953,0
1.3.46.670589.11.10042.5.0.6596.2024012009492257984,0
1.3.46.670589.11.10042.5.0.6596.2024012010065171260,0
1.3.46.670589.11.10042.5.0.6596.2024012010074707261,0
1.3.46.670589.11.10042.5.0.6596.2024012010084714292,0
1.3.46.670589.11.10042.5.0.6596.2024012013520970891,0
1.3.46.670589.11.10042.5.0.6596.2024012013540512923,0
1.3.46.670589.11.10042.5.0.6596.2024012013530490892,0
1.3.46.670589.11.10042.5.0.6596.2024012014533420758,0
1.3.46.670589.11.10042.5.0.6596.2024012014541259759,0
1.3.46.670589.11.10042.5.0.6596.2024012014551525790,0
1.3.46.670589.11.10042.5.0.6596.2024012017050587647,0
1.3.46.670589.11.10042.5.0.6596.2024012017054595648,0
1.3.46.670589.11.10042.5.0.6596.2024012017071821681,0
1.3.46.670589.11.10042.5.0.6596.2024012017222240994,0
1.3.46.670589.11.10042.5.0.6596.2024012017230612995,0
1.3.46.670589.11.10042.5.0.6596.2024012017243832028,0
1.3.46.670589.11.10042.5.0.6596.2024012022044812387,0
1.3.46.670589.11.10042.5.0.6596.2024012022063365421,0
1.3.46.670589.11.10042.5.0.6596.2024012022072928448,0
1.3.46.670589.11.10042.5.0.6596.2024012100284787371,0
1.3.46.670589.11.10042.5.0.6596.2024012100293339372,0
1.3.46.670589.11.10042.5.0.6596.2024012100305431405,0
1.3.46.670589.11.10042.5.0.6596.2024012101080107998,0
1.3.46.670589.11.10042.5.0.6596.2024012101084657999,0
1.3.46.670589.11.10042.5.0.6596.2024012101100751032,0
1.3.46.670589.11.10042.5.0.6596.2024012101562357883,0
1.3.46.670589.11.10042.5.0.6596.2024012101590612944,0
1.3.46.670589.11.10042.5.0.6596.2024012101570343884,0
